,KCNTOMS,QPROREL,UAVLEGM,UAVLEGS,KLAMPO95,KLAMPO147,KLAMPO148,KLAMPO149,ZVCT,ZINST63,KBCDO17,KBCDO18,KBCDO19,KBCDO20,KBCDO21,KBCDO22,KLAMPO224,KLAMPO22,KLAMPO150,KLAMPO244,KLAMPO241,KLAMPO242,KLAMPO243,KLAMPO181,KLAMPO182,KLAMPO183,CAXOFF,R,S,UP_D,UP_O,DOWN_D,DOWN_O,Act,time
502,2883,0.16960056126117706,300.3984069824219,291.9022216796875,0,0,0,0,71.05298614501953,38.08406066894531,1800,180,1800,112,7,11,1,1,0,0,1,0,0,1,1,0,-0.6267203688621521,0.01505163017578127,501,299.90357,301.90357,297.90357,295.90357,1,2510
503,2889,0.16961726546287537,300.4583740234375,291.91864013671875,0,0,0,0,70.86450958251953,38.32948684692383,1800,180,1800,112,7,12,1,1,0,0,1,0,0,1,1,0,-0.6268559098243713,0.014596559765625444,502,299.91803000000004,301.91803000000004,297.91803000000004,295.91803000000004,1,2515
504,2895,0.17032532393932343,300.5227966308594,291.93511962890625,0,0,0,0,70.67098999023438,38.56766891479492,1800,180,1800,112,7,13,1,1,0,0,1,0,0,1,1,0,-0.6280262470245361,0.014096933691406547,503,299.93249000000003,301.93249000000003,297.93249000000003,295.93249000000003,0,2520
505,2901,0.1711120456457138,300.59149169921875,291.95172119140625,0,0,0,0,70.4727554321289,38.81620788574219,1800,180,1800,112,7,14,1,1,0,0,1,0,0,1,1,0,-0.6280376315116882,0.013554583007812654,504,299.94695,301.94695,297.94695,295.94695,0,2525
506,2907,0.1714620292186737,300.6473388671875,291.9684753417969,0,0,0,0,70.27012634277344,39.06096649169922,1800,180,1800,112,7,15,1,1,0,0,1,0,0,1,1,0,-0.6280926465988159,0.013140711328125007,505,299.96141,301.96141,297.96141,295.96141,0,2530
507,2907,0.1714620292186737,300.6473388671875,291.9684753417969,0,0,0,0,70.27012634277344,39.06096649169922,1800,180,1800,112,7,15,1,1,0,0,1,0,0,1,1,0,-0.6280926465988159,0.013140711328125007,506,299.96141,301.96141,297.96141,295.96141,2,2535
508,2907,0.1714620292186737,300.6473388671875,291.9684753417969,0,0,0,0,70.27012634277344,39.06096649169922,1800,180,1800,112,7,15,1,1,0,0,1,0,0,1,1,0,-0.6280926465988159,0.013140711328125007,507,299.96141,301.96141,297.96141,295.96141,0,2540
509,2913,0.1715705245733261,300.6913146972656,291.9853820800781,0,0,0,0,70.06343841552734,39.28839874267578,1800,180,1800,112,7,16,1,1,0,0,1,0,0,1,1,0,-0.6281351447105408,0.012845553027344182,508,299.97587000000004,301.97587000000004,297.97587000000004,295.97587000000004,0,2545
510,2919,0.17154216766357422,300.7265319824219,292.0023193359375,0,0,0,0,69.8530502319336,39.500732421875,1800,180,1800,112,7,17,1,1,0,0,1,0,0,1,1,0,-0.628175675868988,0.012637980175781535,509,299.99033000000003,301.99033000000003,297.99033000000003,295.99033000000003,0,2550
511,2925,0.17144295573234558,300.75439453125,292.0194091796875,0,0,0,0,69.63978576660156,39.69975662231445,1800,180,1800,112,7,18,1,1,0,0,1,0,0,1,1,0,-0.6282126307487488,0.012503954687500141,510,300.00479,302.00479,298.00479,296.00479,0,2555
512,2925,0.17144295573234558,300.75439453125,292.0194091796875,0,0,0,0,69.63978576660156,39.69975662231445,1800,180,1800,112,7,18,1,1,0,0,1,0,0,1,1,0,-0.6282126307487488,0.012503954687500141,511,300.00479,302.00479,298.00479,296.00479,1,2560
513,2931,0.171681210398674,300.78021240234375,292.0365905761719,0,0,0,0,69.42489624023438,39.888389587402344,1800,180,1800,112,7,19,1,1,0,0,1,0,0,1,1,0,-0.6283465623855591,0.012390375976562496,512,300.01925,302.01925,298.01925,296.01925,0,2565
514,2931,0.171681210398674,300.78021240234375,292.0365905761719,0,0,0,0,69.42489624023438,39.888389587402344,1800,180,1800,112,7,19,1,1,0,0,1,0,0,1,1,0,-0.6283465623855591,0.012390375976562496,513,300.01925,302.01925,298.01925,296.01925,1,2570
515,2931,0.171681210398674,300.78021240234375,292.0365905761719,0,0,0,0,69.42489624023438,39.888389587402344,1800,180,1800,112,7,19,1,1,0,0,1,0,0,1,1,0,-0.6283465623855591,0.012390375976562496,514,300.01925,302.01925,298.01925,296.01925,0,2575
516,2943,0.173782616853714,300.8740539550781,292.07763671875,0,0,0,0,68.99293518066406,40.31016540527344,1800,180,1800,112,7,21,1,1,0,0,1,0,0,1,1,0,-0.6295202970504761,0.011741160449219024,515,300.04817,302.04817,298.04817,296.04817,2,2580
517,2949,0.17405763268470764,300.9144592285156,292.0959777832031,0,0,0,0,68.7765121459961,40.532955169677734,1800,180,1800,112,7,22,1,1,0,0,1,0,0,1,1,0,-0.6294700503349304,0.01148170771484388,516,300.06263,302.06263,298.06263,296.06263,0,2585
518,2955,0.17396464943885803,300.932861328125,292.1136169433594,0,0,0,0,68.55995178222656,40.725341796875,1800,180,1800,112,7,23,1,1,0,0,1,0,0,1,1,0,-0.6295261979103088,0.011442286718749983,517,300.07709,302.07709,298.07709,296.07709,0,2590
519,2961,0.17389771342277527,300.9470520019531,292.13104248046875,0,0,0,0,68.34329986572266,40.89744186401367,1800,180,1800,112,7,24,1,1,0,0,1,0,0,1,1,0,-0.629565954208374,0.011444979980469156,518,300.09155000000004,302.09155000000004,298.09155000000004,296.09155000000004,2,2595
520,2967,0.17318667471408844,300.9496765136719,292.1483459472656,0,0,0,0,68.12661743164062,41.055973052978516,1800,180,1800,112,7,25,1,1,0,0,1,0,0,1,1,0,-0.6284614205360413,0.011563334863281512,519,300.10601,302.10601,298.10601,296.10601,1,2600
521,2973,0.1726016253232956,300.9310302734375,292.1656494140625,0,0,0,0,67.9101333618164,41.17807388305664,1800,180,1800,112,7,26,1,1,0,0,1,0,0,1,1,0,-0.6286160349845886,0.011894397265625117,520,300.12047,302.12047,298.12047,296.12047,0,2605
522,2979,0.17248784005641937,300.9212341308594,292.182861328125,0,0,0,0,67.69416809082031,41.28968811035156,1800,180,1800,112,7,27,1,1,0,0,1,0,0,1,1,0,-0.6286094188690186,0.01213695869140679,521,300.13493000000005,302.13493000000005,298.13493000000005,296.13493000000005,1,2610
523,2985,0.1730833351612091,300.9143371582031,292.1999816894531,0,0,0,0,67.47913360595703,41.40058517456055,1800,180,1800,112,7,28,1,1,0,0,1,0,0,1,1,0,-0.6297767162322998,0.012350528417969145,522,300.14939000000004,302.14939000000004,298.14939000000004,296.14939000000004,0,2615
524,2991,0.17399048805236816,300.9203186035156,292.2171325683594,0,0,0,0,67.26543426513672,41.52383804321289,1800,180,1800,112,7,29,1,1,0,0,1,0,0,1,1,0,-0.6297720670700073,0.012435313964844,523,300.16385,302.16385,298.16385,296.16385,1,2620
525,2997,0.17495113611221313,300.9228820800781,292.23431396484375,0,0,0,0,67.05348205566406,41.650272369384766,1800,180,1800,112,7,30,1,1,0,0,1,0,0,1,1,0,-0.6297650337219238,0.012554279199218855,524,300.17831,302.17831,298.17831,296.17831,0,2625
526,3003,0.17585089802742004,300.93011474609375,292.2515563964844,0,0,0,0,66.84366607666016,41.779327392578125,1800,180,1800,112,7,31,1,1,0,0,1,0,0,1,1,0,-0.6297728419303894,0.012626552539063028,525,300.19277000000005,302.19277000000005,298.19277000000005,296.19277000000005,0,2630
527,3009,0.17647746205329895,300.9305725097656,292.26885986328125,0,0,0,0,66.6363525390625,41.90457534790039,1800,180,1800,112,7,32,1,1,0,0,1,0,0,1,1,0,-0.6297906041145325,0.012766574902344133,526,300.20723000000004,302.20723000000004,298.20723000000004,296.20723000000004,0,2635
528,3015,0.1769465059041977,300.9261474609375,292.28619384765625,0,0,0,0,66.43190002441406,42.018882751464844,1800,180,1800,112,7,33,1,1,0,0,1,0,0,1,1,0,-0.6298083662986755,0.012955425390625237,527,300.22169,302.22169,298.22169,296.22169,0,2640
529,3021,0.17732372879981995,300.9188537597656,292.3052978515625,0,0,0,0,66.2306900024414,42.12490463256836,1800,180,1800,112,7,34,1,1,0,0,1,0,0,1,1,0,-0.6298244595527649,0.013172962402343842,528,300.23615,302.23615,298.23615,296.23615,2,2645
530,3027,0.17697444558143616,300.9028625488281,292.3240661621094,0,0,0,0,66.0330810546875,42.22279357910156,1800,180,1800,112,7,35,1,1,0,0,1,0,0,1,1,0,-0.6289281845092773,0.013477474511719266,529,300.25061000000005,302.25061000000005,298.25061000000005,296.25061000000005,1,2650
531,3033,0.17669251561164856,300.8697204589844,292.3417663574219,0,0,0,0,65.83944702148438,42.29049301147461,1800,180,1800,112,7,36,1,1,0,0,1,0,0,1,1,0,-0.629122793674469,0.01395349541015662,530,300.26507000000004,302.26507000000004,298.26507000000004,296.26507000000004,0,2655
532,3039,0.1768510639667511,300.8489990234375,292.3605651855469,0,0,0,0,65.6501693725586,42.353424072265625,1800,180,1800,112,7,37,1,1,0,0,1,0,0,1,1,0,-0.6291078329086304,0.014305309765625225,531,300.27953,302.27953,298.27953,296.27953,1,2660
533,3045,0.17770370841026306,300.8344421386719,292.3797607421875,0,0,0,0,65.46562194824219,42.42063903808594,1800,180,1800,112,7,38,1,1,0,0,1,0,0,1,1,0,-0.629828929901123,0.01459547861328133,532,300.29399,302.29399,298.29399,296.29399,1,2665
534,3051,0.1792413294315338,300.8387756347656,292.3974914550781,0,0,0,0,65.28618621826172,42.5050163269043,1800,180,1800,112,7,39,1,1,0,0,1,0,0,1,1,0,-0.6297397017478943,0.014696743652344253,533,300.30845000000005,302.30845000000005,298.30845000000005,296.30845000000005,0,2670
535,3057,0.18055053055286407,300.851806640625,292.41571044921875,0,0,0,0,65.11219024658203,42.61225891113281,1800,180,1800,112,7,41,1,1,0,0,1,0,0,1,1,0,-0.6297267079353333,0.014711033593750358,534,300.32291000000004,302.32291000000004,298.32291000000004,296.32291000000004,2,2675
536,3063,0.18079085648059845,300.85003662109375,292.4356689453125,0,0,0,0,64.94393157958984,42.71479415893555,1800,180,1800,112,7,42,1,1,0,0,1,0,0,1,1,0,-0.6290078163146973,0.014873333789062713,535,300.33737,302.33737,298.33737,296.33737,2,2680
537,3069,0.18015079200267792,300.8233337402344,292.4529113769531,0,0,0,0,64.78167724609375,42.7838134765625,1800,180,1800,112,7,43,1,1,0,0,1,0,0,1,1,0,-0.6290993690490723,0.015284962597656318,536,300.35183,302.35183,298.35183,296.35183,0,2685
538,3074,0.17968033254146576,300.7917785644531,292.46063232421875,0,0,0,0,64.65125274658203,42.813785552978516,1800,180,1800,112,7,43,1,1,0,0,1,0,0,1,1,0,-0.629115641117096,0.015721014355469264,537,300.36388000000005,302.36388000000005,298.36388000000005,296.36388000000005,0,2690
539,3081,0.17937633395195007,300.7545471191406,292.4725341796875,0,0,0,0,64.4763412475586,42.844451904296875,1800,180,1800,112,7,44,1,1,0,0,1,0,0,1,1,0,-0.6291296482086182,0.016262028808594096,538,300.38075000000003,302.38075000000003,298.38075000000003,296.38075000000003,1,2695
540,3087,0.17999722063541412,300.73309326171875,292.479736328125,0,0,0,0,64.33386993408203,42.87235641479492,1800,180,1800,112,7,44,1,1,0,0,1,0,0,1,1,0,-0.6298532485961914,0.0166211673828127,539,300.39521,302.39521,298.39521,296.39521,1,2700
541,3093,0.18139545619487762,300.73431396484375,292.4880676269531,0,0,0,0,64.1986312866211,42.92251968383789,1800,180,1800,112,7,45,1,1,0,0,1,0,0,1,1,0,-0.6297664642333984,0.016753560351562554,540,300.40967,302.40967,298.40967,296.40967,1,2705
542,3099,0.18332964181900024,300.7535095214844,292.4969787597656,0,0,0,0,64.07086181640625,43.00079345703125,1800,180,1800,112,7,45,1,1,0,0,1,0,0,1,1,0,-0.6304742097854614,0.01670620478515673,541,300.42413000000005,302.42413000000005,298.42413000000005,296.42413000000005,0,2710
543,3105,0.18520686030387878,300.7857971191406,292.504150390625,0,0,0,0,63.95081329345703,43.104286193847656,1800,180,1800,112,7,45,1,1,0,0,1,0,0,1,1,0,-0.630425751209259,0.016527928808594085,542,300.43859000000003,302.43859000000003,298.43859000000003,296.43859000000003,1,2715
544,3111,0.18690627813339233,300.81585693359375,292.5128479003906,0,0,0,0,63.83864212036133,43.21432876586914,1800,180,1800,112,7,46,1,1,0,0,1,0,0,1,1,0,-0.6303964257240295,0.016371930664062687,543,300.45305,302.45305,298.45305,296.45305,1,2720
545,3111,0.18690627813339233,300.81585693359375,292.5128479003906,0,0,0,0,63.83864212036133,43.21432876586914,1800,180,1800,112,7,46,1,1,0,0,1,0,0,1,1,0,-0.6303964257240295,0.016371930664062687,544,300.45305,302.45305,298.45305,296.45305,2,2725
546,3111,0.18690627813339233,300.81585693359375,292.5128479003906,0,0,0,0,63.83864212036133,43.21432876586914,1800,180,1800,112,7,46,1,1,0,0,1,0,0,1,1,0,-0.6303964257240295,0.016371930664062687,545,300.45305,302.45305,298.45305,296.45305,2,2730
547,3122,0.18738773465156555,300.8490295410156,292.5289001464844,0,0,0,0,63.653968811035156,43.40434265136719,1800,180,1800,112,7,47,1,1,0,0,1,0,0,1,1,0,-0.6294308304786682,0.01630530458984424,546,300.47956000000005,302.47956000000005,298.47956000000005,296.47956000000005,0,2735
548,3129,0.18696720898151398,300.8355407714844,292.54058837890625,0,0,0,0,63.550880432128906,43.462642669677734,1800,180,1800,112,7,48,1,1,0,0,1,0,0,1,1,0,-0.629706621170044,0.016608892285156572,547,300.49643000000003,302.49643000000003,298.49643000000003,296.49643000000003,0,2740
549,3135,0.1868874430656433,300.8277893066406,292.551513671875,0,0,0,0,63.4716796875,43.497188568115234,1800,180,1800,112,7,48,1,1,0,0,1,0,0,1,1,0,-0.6297086477279663,0.016831006933593927,548,300.51089,302.51089,298.51089,296.51089,1,2745
550,3141,0.1876770406961441,300.8283386230469,292.56097412109375,0,0,0,0,63.40113067626953,43.529136657714844,1800,180,1800,112,7,49,1,1,0,0,1,0,0,1,1,0,-0.63042813539505,0.01697011376953128,549,300.52535,302.52535,298.52535,296.52535,2,2750
551,3147,0.18843796849250793,300.8445129394531,292.5730285644531,0,0,0,0,63.33939743041992,43.57981491088867,1800,180,1800,112,7,49,1,1,0,0,1,0,0,1,1,0,-0.6304417848587036,0.016952970605469204,550,300.53981000000005,302.53981000000005,298.53981000000005,296.53981000000005,1,2755
552,3153,0.18948988616466522,300.8521423339844,292.5846252441406,0,0,0,0,63.28660583496094,43.62361145019531,1800,180,1800,112,7,50,1,1,0,0,1,0,0,1,1,0,-0.6311923861503601,0.01702127666015656,551,300.55427000000003,302.55427000000003,298.55427000000003,296.55427000000003,2,2760
553,3159,0.1904224157333374,300.87451171875,292.59454345703125,0,0,0,0,63.24285125732422,43.67671585083008,1800,180,1800,112,7,51,1,1,0,0,1,0,0,1,1,0,-0.6312108635902405,0.016942182812500164,552,300.56873,302.56873,298.56873,296.56873,0,2765
554,3165,0.1908508688211441,300.8810729980469,292.6077880859375,0,0,0,0,63.20820999145508,43.720428466796875,1800,180,1800,112,7,51,1,1,0,0,1,0,0,1,1,0,-0.631251335144043,0.017021170019531268,553,300.58319,302.58319,298.58319,296.58319,0,2770
555,3170,0.19118474423885345,300.8843688964844,292.6175231933594,0,0,0,0,63.186336517333984,43.74270248413086,1800,180,1800,112,7,52,1,1,0,0,1,0,0,1,1,0,-0.6312656402587891,0.017108711035156716,554,300.59524000000005,302.59524000000005,298.59524000000005,296.59524000000005,0,2775
556,3176,0.19156049191951752,300.8881530761719,292.627685546875,0,0,0,0,63.16852569580078,43.76203918457031,1800,180,1800,112,7,53,1,1,0,0,1,0,0,1,1,0,-0.631281852722168,0.017215469238281572,555,300.60970000000003,302.60970000000003,298.60970000000003,296.60970000000003,0,2780
557,3182,0.19191965460777283,300.89013671875,292.641845703125,0,0,0,0,63.15996551513672,43.77290725708008,1800,180,1800,112,7,53,1,1,0,0,1,0,0,1,1,0,-0.6312958002090454,0.017340232812500175,556,300.62416,302.62416,298.62416,296.62416,0,2785
558,3182,0.19191965460777283,300.89013671875,292.641845703125,0,0,0,0,63.15996551513672,43.77290725708008,1800,180,1800,112,7,53,1,1,0,0,1,0,0,1,1,0,-0.6312958002090454,0.017340232812500175,557,300.62416,302.62416,298.62416,296.62416,0,2790
559,3182,0.19191965460777283,300.89013671875,292.641845703125,0,0,0,0,63.15996551513672,43.77290725708008,1800,180,1800,112,7,53,1,1,0,0,1,0,0,1,1,0,-0.6312958002090454,0.017340232812500175,558,300.62416,302.62416,298.62416,296.62416,0,2795
560,3194,0.19260384142398834,300.8892517089844,292.6644287109375,0,0,0,0,63.17070007324219,43.76893997192383,1800,180,1800,112,7,55,1,1,0,0,1,0,0,1,1,0,-0.6313197016716003,0.017638282910156705,559,300.65308000000005,302.65308000000005,298.65308000000005,296.65308000000005,0,2800
561,3200,0.19293323159217834,300.88641357421875,292.6782531738281,0,0,0,0,63.190006256103516,43.753868103027344,1800,180,1800,112,7,55,1,1,0,0,1,0,0,1,1,0,-0.6313316226005554,0.01781126425781281,560,300.66754000000003,302.66754000000003,298.66754000000003,296.66754000000003,0,2805
562,3206,0.19325590133666992,300.8822937011719,292.68890380859375,0,0,0,0,63.21859359741211,43.73051834106445,1800,180,1800,112,7,56,1,1,0,0,1,0,0,1,1,0,-0.6313411593437195,0.017997062988281413,561,300.682,302.682,298.682,296.682,2,2810
563,3212,0.19283941388130188,300.8695373535156,292.7021484375,0,0,0,0,63.25642776489258,43.69729995727539,1800,180,1800,112,7,57,1,1,0,0,1,0,0,1,1,0,-0.6306394934654236,0.018269226464843767,562,300.69646,302.69646,298.69646,296.69646,0,2815
564,3218,0.19213667511940002,300.8366394042969,292.7145080566406,0,0,0,0,63.303436279296875,43.63145065307617,1800,180,1800,112,7,58,1,1,0,0,1,0,0,1,1,0,-0.6306907534599304,0.01874280595703169,563,300.71092000000004,302.71092000000004,298.71092000000004,296.71092000000004,0,2820
565,3223,0.19184544682502747,300.8107604980469,292.7237854003906,0,0,0,0,63.34958267211914,43.56060791015625,1800,180,1800,112,7,58,1,1,0,0,1,0,0,1,1,0,-0.6306946873664856,0.01912209501953157,564,300.72297000000003,302.72297000000003,298.72297000000003,296.72297000000003,0,2825
566,3228,0.19171012938022614,300.787841796875,292.7362976074219,0,0,0,0,63.40202713012695,43.48861312866211,1800,180,1800,112,7,59,1,1,0,0,1,0,0,1,1,0,-0.6307035088539124,0.0194717820312502,565,300.73502,302.73502,298.73502,296.73502,0,2830
567,3234,0.19168317317962646,300.7611389160156,292.7487487792969,0,0,0,0,63.473209381103516,43.39932632446289,1800,180,1800,112,7,59,1,1,0,0,1,0,0,1,1,0,-0.6307153105735779,0.019883410839843806,566,300.74948,302.74948,298.74948,296.74948,1,2835
568,3240,0.19215111434459686,300.7383117675781,292.7608947753906,0,0,0,0,63.55330276489258,43.30657958984375,1800,180,1800,112,7,60,1,1,0,0,1,0,0,1,1,0,-0.6306712627410889,0.02025628232421923,567,300.76394000000005,302.76394000000005,298.76394000000005,296.76394000000005,1,2840
569,3247,0.19383177161216736,300.7383728027344,292.77728271484375,0,0,0,0,63.65787124633789,43.21922302246094,1800,180,1800,112,7,61,1,1,0,0,1,0,0,1,1,0,-0.6313431262969971,0.02042437197265656,568,300.78081000000003,302.78081000000003,298.78081000000003,296.78081000000003,1,2845
570,3253,0.1957707554101944,300.759521484375,292.78851318359375,0,0,0,0,63.756893157958984,43.17477798461914,1800,180,1800,112,7,62,1,1,0,0,1,0,0,1,1,0,-0.6312602758407593,0.020357485156250164,569,300.79527,302.79527,298.79527,296.79527,0,2850
571,3259,0.1979369968175888,300.7953186035156,292.80401611328125,0,0,0,0,63.86440658569336,43.156471252441406,1800,180,1800,112,7,63,1,1,0,0,1,0,0,1,1,0,-0.6317154765129089,0.020288227929687538,570,300.80973,302.80973,298.80973,296.80973,0,2855
572,3265,0.19938194751739502,300.8271179199219,292.8158874511719,0,0,0,0,63.980201721191406,43.14765930175781,1800,180,1800,112,7,63,1,1,0,0,1,0,0,1,1,0,-0.6317116618156433,0.019970720800781692,571,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,0,2860
573,3271,0.20042772591114044,300.8515930175781,292.8306884765625,0,0,0,0,64.10404205322266,43.12715530395508,1800,180,1800,112,7,64,1,1,0,0,1,0,0,1,1,0,-0.6317017674446106,0.019725969824219192,572,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,0,2865
574,3277,0.20123079419136047,300.8724365234375,292.8417663574219,0,0,0,0,64.23568725585938,43.09589767456055,1800,180,1800,117,7,65,1,1,0,0,1,0,0,1,1,0,-0.6316937804222107,0.01951753476562544,573,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,2,2870
575,3283,0.201456218957901,300.8876953125,292.8486328125,0,0,0,0,64.37487030029297,43.056114196777344,1800,180,1800,124,7,65,1,1,0,0,1,0,0,1,1,0,-0.6317407488822937,0.01936494687500044,574,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,1,2875
576,3289,0.20226089656352997,300.8966979980469,292.8543701171875,0,0,0,0,64.52135467529297,42.99620056152344,1800,180,1800,132,7,65,1,1,0,0,1,0,0,1,1,0,-0.6324660181999207,0.019274920019531693,575,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,0,2880
577,3295,0.20350146293640137,300.92926025390625,292.8580627441406,0,0,0,0,64.67489624023438,42.953426361083984,1800,180,1800,140,7,66,1,1,0,0,1,0,0,1,1,0,-0.6324223875999451,0.01894929746093794,576,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,2,2885
578,3301,0.2039683312177658,300.956787109375,292.8634948730469,0,0,0,0,64.83523559570312,42.92287826538086,1800,180,1800,149,7,66,1,1,0,0,1,0,0,1,1,0,-0.632491946220398,0.01867402890625044,577,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,0,2890
579,3307,0.20413325726985931,300.9669494628906,292.8652038574219,0,0,0,0,65.00205993652344,42.868404388427734,1800,180,1800,159,7,66,1,1,0,0,1,0,0,1,1,0,-0.6325145959854126,0.01857240537109419,578,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,1,2895
580,3313,0.2051590085029602,300.9875183105469,292.8724670410156,0,0,0,0,65.17511749267578,42.80501174926758,1800,180,1800,161,7,66,1,1,0,0,1,0,0,1,1,0,-0.6329436898231506,0.01836671689453169,579,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,0,2900
581,3318,0.20630650222301483,301.0211486816406,292.87884521484375,0,0,0,0,65.3238754272461,42.769996643066406,1800,180,1800,161,7,67,1,1,0,0,1,0,0,1,1,0,-0.6329030990600586,0.01803041318359419,580,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,1,2905
582,3325,0.2079891413450241,301.0681457519531,292.8929748535156,0,0,0,0,65.53873443603516,42.73238754272461,1800,180,1800,161,7,68,1,1,0,0,1,0,0,1,1,0,-0.6325575709342957,0.01756044248046919,581,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,0,2910
583,3331,0.2099178433418274,301.1231384277344,292.9029846191406,0,0,0,0,65.7286605834961,42.71286392211914,1800,180,1800,161,7,68,1,1,0,0,1,0,0,1,1,0,-0.6327066421508789,0.017010515722656692,582,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,0,2915
584,3337,0.21123138070106506,301.173828125,292.91619873046875,0,0,0,0,65.92354583740234,42.702117919921875,1800,180,1800,161,7,69,1,1,0,0,1,0,0,1,1,0,-0.6326801776885986,0.01650361875000044,583,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,0,2920
585,3343,0.21221204102039337,301.21539306640625,292.92730712890625,0,0,0,0,66.1230239868164,42.67826843261719,1800,180,1800,161,7,70,1,1,0,0,1,0,0,1,1,0,-0.6326519846916199,0.01608796933593794,584,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,1,2925
586,3349,0.21342456340789795,301.2546081542969,292.94024658203125,0,0,0,0,66.32672119140625,42.64176940917969,1800,180,1800,161,7,70,1,1,0,0,1,0,0,1,1,0,-0.6323649883270264,0.01569581845703169,585,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,0,2930
587,3355,0.21461667120456696,301.3018493652344,292.9520568847656,0,0,0,0,66.53426361083984,42.610652923583984,1800,180,1800,161,7,71,1,1,0,0,1,0,0,1,1,0,-0.632313072681427,0.015223406347656692,586,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,2,2935
588,3361,0.2147413045167923,301.3323059082031,292.96551513671875,0,0,0,0,66.74526977539062,42.5719108581543,1800,180,1800,161,7,72,1,1,0,0,1,0,0,1,1,0,-0.6320831179618835,0.014918840917969191,587,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,0,2940
589,3367,0.21441762149333954,301.33624267578125,292.9776306152344,0,0,0,0,66.95933532714844,42.4933967590332,1800,180,1800,161,7,73,1,1,0,0,1,0,0,1,1,0,-0.6321085095405579,0.014879473242187942,588,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,1,2945
590,3373,0.21483060717582703,301.3431091308594,292.9910888671875,0,0,0,0,67.17610168457031,42.39198684692383,1800,180,1800,161,7,73,1,1,0,0,1,0,0,1,1,0,-0.6318420767784119,0.014810808691406692,589,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,0,2950
591,3378,0.21540410816669464,301.3605041503906,293.0014343261719,0,0,0,0,67.35855102539062,42.318077087402344,1800,180,1800,161,7,74,1,1,0,0,1,0,0,1,1,0,-0.6318075060844421,0.014636858496094191,590,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,2,2955
592,3384,0.21546386182308197,301.371337890625,293.0142517089844,0,0,0,0,67.579345703125,42.2318229675293,1800,180,1800,161,7,75,1,1,0,0,1,0,0,1,1,0,-0.6318148374557495,0.014528521093750442,591,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,2,2960
593,3384,0.21546386182308197,301.371337890625,293.0142517089844,0,0,0,0,67.579345703125,42.2318229675293,1800,180,1800,161,7,75,1,1,0,0,1,0,0,1,1,0,-0.6318148374557495,0.014528521093750442,592,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,0,2965
594,3384,0.21546386182308197,301.371337890625,293.0142517089844,0,0,0,0,67.579345703125,42.2318229675293,1800,180,1800,161,7,75,1,1,0,0,1,0,0,1,1,0,-0.6318148374557495,0.014528521093750442,593,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,1,2970
595,3390,0.21511022746562958,301.358154296875,293.0273742675781,0,0,0,0,67.80181121826172,42.114139556884766,1800,180,1800,161,7,75,1,1,0,0,1,0,0,1,1,0,-0.6315980553627014,0.014660357031250442,594,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,2,2975
596,3396,0.21493922173976898,301.3522644042969,293.0403137207031,0,0,0,0,68.02556610107422,41.98542404174805,1800,180,1800,161,7,76,1,1,0,0,1,0,0,1,1,0,-0.6313633322715759,0.014719255957031692,595,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,2,2980
597,3402,0.21380066871643066,301.3254089355469,293.05340576171875,0,0,0,0,68.25027465820312,41.84352493286133,1800,180,1800,161,7,77,1,1,0,0,1,0,0,1,1,0,-0.630928099155426,0.014987810644531691,596,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,0,2985
598,3408,0.212843120098114,301.2826843261719,293.0662536621094,0,0,0,0,68.4755630493164,41.667381286621094,1800,180,1800,161,7,78,1,1,0,0,1,0,0,1,1,0,-0.6311807632446289,0.015415056738281691,597,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,0,2990
599,3414,0.21235291659832,301.24700927734375,293.079345703125,0,0,0,0,68.70108795166016,41.484474182128906,1800,180,1800,161,7,78,1,1,0,0,1,0,0,1,1,0,-0.6311941146850586,0.01577180722656294,598,300.82419000000004,302.82419000000004,298.82419000000004,296.82419000000004,1,2995
